customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
1875-qivme,0,0.0,1,0,2.0,1,1,104.4,242.8,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
6727-iotlz,1,0.0,1,0,14.0,1,0,81.95,1181.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0691-jvsya,0,0.0,1,0,53.0,1,1,94.85,5000.2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
5918-vukwp,0,0.0,0,0,32.0,1,0,20.55,654.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1744-jhkys,0,0.0,1,0,34.0,1,0,24.7,780.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2656-fmokz,0,1.0,0,0,15.0,1,1,74.45,1145.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2070-fnexe,0,1.0,0,0,7.0,1,0,76.45,503.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947-sgkcl,0,0.0,1,1,15.0,1,1,105.35,1559.25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3712-pkxza,1,0.0,1,0,61.0,1,1,20.55,1252.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
6317-ypkdh,0,0.0,0,0,1.0,0,0,29.95,29.95,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6582-oivsp,0,0.0,0,0,1.0,1,0,45.3,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9367-wxlch,1,0.0,0,0,8.0,1,0,84.5,662.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5524-khnjp,1,0.0,1,1,33.0,1,0,74.75,2453.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1918-zbfqj,0,0.0,0,0,13.0,1,1,79.25,1111.65,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1024-guald,0,0.0,1,0,1.0,0,1,24.8,24.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4827-usjhp,1,0.0,0,0,20.0,1,1,51.8,1023.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8167-gjlrn,1,0.0,0,0,3.0,0,0,30.4,82.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0956-sycwg,0,0.0,0,0,13.0,1,0,19.65,244.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
8017-uvszu,0,0.0,1,0,40.0,1,0,56.6,2379.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7100-fqprv,1,0.0,1,1,43.0,1,1,71.9,3173.35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2472-ovkup,1,0.0,1,0,6.0,1,1,91.0,531.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2984-rgeya,0,0.0,1,1,69.0,1,0,19.75,1375.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
9680-niauv,0,0.0,1,1,72.0,1,0,109.7,8129.3,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
2146-egvdt,1,0.0,1,1,59.0,1,0,19.3,1192.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
2604-ijpdu,0,0.0,1,0,20.0,1,1,96.55,1901.65,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
9178-jhuvj,1,0.0,1,1,24.0,1,1,24.1,587.4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
6168-ybynp,1,0.0,0,0,59.0,1,1,111.35,6519.75,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
7255-ssfbc,1,0.0,1,1,72.0,1,1,112.25,8041.65,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
3645-deygf,1,0.0,0,1,1.0,1,0,20.75,20.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9323-hgfwy,0,0.0,1,0,27.0,1,1,101.9,2681.15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
8544-goqsh,0,0.0,0,0,14.0,1,1,80.05,1112.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3363-dtivd,1,0.0,1,1,71.0,1,0,105.55,7405.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
7018-wbjnk,1,0.0,0,1,13.0,1,1,78.3,1033.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9142-kzxop,1,0.0,0,0,44.0,1,0,68.85,2958.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7674-ytafd,0,0.0,0,0,33.0,1,1,79.95,2684.85,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6348-snfus,1,0.0,1,1,72.0,0,1,55.45,4179.2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1285-okipp,1,0.0,0,0,1.0,1,0,79.9,79.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7825-ecjrf,0,0.0,0,0,19.0,1,1,106.6,1934.45,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1347-kttta,1,0.0,1,0,64.0,1,1,102.45,6654.1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
7841-tzdmq,1,0.0,0,0,2.0,1,1,46.0,84.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4195-nzgta,0,0.0,0,0,1.0,0,0,25.25,25.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7157-smcfk,1,0.0,0,1,61.0,1,0,19.75,1124.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
4709-lkhyg,0,0.0,1,1,29.0,1,0,20.0,540.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
2504-dshih,1,1.0,1,0,23.0,1,0,86.8,1975.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0699-ndkjm,0,0.0,1,0,57.0,0,1,58.75,3437.45,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9286-bhdqg,1,0.0,1,1,72.0,0,0,45.25,3139.8,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0230-wequw,1,0.0,1,0,66.0,0,1,56.6,3789.2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
2040-ldiwq,1,0.0,1,1,65.0,1,1,84.2,5324.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
6496-jdssb,0,0.0,0,0,8.0,1,1,80.0,624.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9408-ssnvz,0,0.0,0,0,4.0,1,1,70.15,268.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4443-embna,0,0.0,1,0,71.0,1,0,24.75,1836.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
6469-mrvet,1,0.0,1,1,1.0,1,1,20.2,20.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0742-moabm,1,0.0,1,0,4.0,1,0,50.05,179.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5961-vusrv,0,0.0,0,0,12.0,1,1,19.35,219.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
6778-jfcmk,1,0.0,0,0,24.0,0,1,50.6,1288.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
6341-jvqgf,0,0.0,1,1,31.0,1,1,81.15,2545.75,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
2232-dmlxu,0,0.0,1,0,1.0,1,0,55.2,55.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4811-jbuvu,1,0.0,0,0,30.0,1,1,89.9,2723.15,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0945-tsonx,0,0.0,1,1,47.0,1,1,85.3,4107.25,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
2651-zcbxv,1,0.0,0,0,54.0,1,1,108.0,5760.65,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
3316-uwxuy,1,0.0,0,0,50.0,1,1,93.5,4747.5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
8937-rdthp,1,0.0,0,0,1.0,1,1,84.6,84.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7083-miopc,0,0.0,0,0,72.0,1,0,20.25,1566.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1984-gpteh,0,0.0,0,0,29.0,1,0,25.15,702.0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1251-krreg,1,0.0,0,0,2.0,1,1,54.4,114.1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0621-jfhol,0,0.0,0,0,10.0,0,1,29.6,299.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9903-lysab,1,0.0,1,0,18.0,1,1,73.15,1305.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0094-oifmo,0,1.0,0,0,11.0,1,1,95.0,1120.3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
9227-uaqft,1,0.0,0,0,16.0,1,0,19.75,284.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
7301-abvad,0,0.0,0,0,72.0,1,0,86.6,6350.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
6614-fhdbo,1,0.0,0,0,72.0,1,0,109.2,7878.3,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
7576-aseju,0,0.0,1,1,41.0,1,1,74.7,3187.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
9058-hrzsv,0,1.0,1,0,65.0,1,0,94.4,6126.15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4522-akylr,0,1.0,0,0,13.0,1,1,54.8,731.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0221-wmxnq,1,1.0,0,0,4.0,1,0,75.35,273.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0303-uncip,1,0.0,0,0,41.0,1,0,65.0,2531.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
9947-otfqu,1,1.0,0,0,15.0,1,1,74.4,1074.3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0322-yinqp,1,0.0,0,0,1.0,1,1,48.55,48.55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0959-whokv,1,0.0,0,0,42.0,1,1,99.0,4298.45,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
4075-jfpgr,0,0.0,1,0,51.0,1,1,93.5,4619.55,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4629-nrxkx,0,0.0,1,1,2.0,1,0,70.4,147.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9514-jdski,1,1.0,1,0,1.0,0,0,40.2,40.2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3282-ziszv,1,0.0,0,1,32.0,1,0,83.7,2633.3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
3675-ydupj,1,0.0,0,0,10.0,1,1,19.85,193.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
4111-bnxif,0,0.0,1,1,67.0,0,1,59.55,4103.9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
7017-vfhay,0,0.0,1,1,61.0,1,0,115.1,7008.15,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
6655-lhbyw,1,0.0,0,0,50.0,1,0,114.35,5791.1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
4959-josrx,0,0.0,1,0,2.0,1,1,44.6,80.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5046-nuhwd,0,1.0,1,0,29.0,0,1,45.0,1228.65,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7273-tefqd,1,1.0,0,0,3.0,0,1,41.15,132.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3606-twkgi,1,1.0,0,0,13.0,1,1,106.9,1364.3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
7529-zdfxi,1,1.0,1,0,57.0,1,1,89.85,4925.35,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7605-bdwdc,0,0.0,0,0,31.0,0,1,49.85,1520.1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1950-ksvvj,0,0.0,1,0,45.0,1,0,113.3,5032.25,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0123-crbrt,0,0.0,1,1,61.0,1,0,88.1,5526.75,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
6292-tosss,1,0.0,0,0,50.0,1,0,24.9,1195.25,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
3197-arfoy,0,1.0,0,0,19.0,1,1,105.0,2007.25,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
6323-aybrx,1,0.0,0,0,59.0,1,0,19.35,1099.6,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
7014-zzxaw,0,0.0,1,0,71.0,1,1,24.25,1732.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
4385-gzqxv,0,1.0,0,0,16.0,1,1,94.45,1511.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
7633-mvpuy,1,0.0,1,0,57.0,1,1,59.75,3450.15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6366-zgqgl,1,0.0,0,0,1.0,0,0,24.8,24.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716-hhkqh,1,1.0,1,0,20.0,1,0,107.05,2172.05,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
5940-ahuhd,1,0.0,0,0,1.0,1,0,70.6,70.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6432-twqlb,1,0.0,1,0,5.0,1,1,85.4,401.1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4484-glzou,0,0.0,1,0,52.0,1,1,105.05,5624.85,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3179-gbrwv,1,1.0,1,0,21.0,1,1,64.95,1339.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8645-kwhjo,1,0.0,0,0,14.0,0,1,55.0,771.95,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
4130-mzlcc,0,0.0,0,0,5.0,1,0,50.55,244.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0314-tkosi,0,0.0,0,0,6.0,1,0,55.15,322.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8229-myejz,0,0.0,0,0,10.0,1,0,51.2,498.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2080-srcde,0,0.0,0,1,1.0,1,0,25.4,25.4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9577-wjvcq,0,0.0,0,0,68.0,1,0,54.45,3687.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9512-uibfx,1,0.0,1,1,18.0,1,0,95.15,1779.95,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
6202-dyyfx,0,0.0,0,0,22.0,1,1,76.0,1783.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3808-hfkde,0,0.0,0,0,20.0,1,1,44.35,927.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5583-sxdag,1,0.0,1,0,1.0,1,0,70.0,70.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3488-pgmqj,1,1.0,0,0,8.0,1,1,74.5,606.55,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3580-reoac,1,0.0,0,0,10.0,1,1,44.85,435.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7534-bfesc,1,1.0,0,0,24.0,1,1,76.1,1712.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3727-owvyd,1,0.0,0,0,35.0,1,0,61.2,2021.2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2294-salne,1,0.0,1,1,23.0,1,0,86.8,1940.8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
4847-tajyi,0,1.0,0,0,6.0,1,1,89.35,567.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1563-iwqex,0,0.0,0,0,12.0,1,0,19.7,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
8203-xjzrc,1,0.0,0,0,1.0,1,0,20.25,20.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
6556-dbkzf,0,0.0,1,1,71.0,1,0,76.05,5436.45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6851-wefyx,1,1.0,1,0,35.0,1,1,100.8,3437.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2985-juubz,1,0.0,1,1,29.0,1,1,74.55,3015.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6390-dsazx,0,0.0,0,1,1.0,1,1,73.6,73.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0895-lmrsf,1,0.0,0,0,23.0,1,1,64.9,1509.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
8098-llazx,0,1.0,0,0,4.0,1,1,95.45,396.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8266-vbfql,1,0.0,0,0,4.0,1,1,90.4,356.65,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8181-yhcmf,0,0.0,1,1,68.0,0,0,60.3,4109.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
2240-hsjqd,1,0.0,0,1,38.0,1,1,81.85,3141.7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1248-dyxub,1,0.0,1,1,52.0,1,0,24.8,1229.1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0265-edxbd,1,1.0,1,0,32.0,1,1,74.9,2303.35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4115-bnpjy,1,0.0,1,1,29.0,1,0,75.55,2054.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
3167-snqpl,1,1.0,1,1,38.0,1,0,101.15,3741.85,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4091-tvocn,1,0.0,0,1,48.0,1,1,78.75,3682.45,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1098-tdvuq,0,0.0,0,0,1.0,1,1,19.25,19.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
7277-ozcgz,0,0.0,0,0,22.0,1,1,89.05,1886.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1557-emyvt,0,0.0,0,0,43.0,1,0,115.05,4895.1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
2799-arnlo,0,1.0,1,0,5.0,1,1,69.35,341.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7563-biupc,1,0.0,0,0,5.0,1,1,80.6,415.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5027-yocxn,1,0.0,1,1,51.0,1,0,110.05,5686.4,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
3973-skmln,1,0.0,0,0,71.0,1,1,19.9,1355.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
2321-ombxy,0,0.0,1,1,38.0,1,0,80.3,3058.65,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
2840-xanrc,1,1.0,1,0,24.0,1,1,93.15,2231.05,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6745-jefzb,1,0.0,1,0,35.0,1,1,91.5,3236.35,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5020-zstty,0,1.0,0,0,54.0,1,0,82.45,4350.1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
9880-tdqac,0,0.0,1,1,72.0,0,1,60.0,4264.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
8705-wzcyl,1,0.0,0,0,1.0,1,1,44.8,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7102-jjvtx,0,0.0,1,1,9.0,1,0,48.6,422.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8626-ptqge,1,0.0,0,0,69.0,0,1,60.05,4176.7,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
4983-clmlv,0,0.0,1,0,52.0,1,1,102.7,5138.1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
5701-yvsvf,0,1.0,1,0,11.0,1,1,82.9,880.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5804-lepim,0,1.0,0,0,2.0,1,1,70.35,139.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5697-gombf,0,1.0,1,1,28.0,0,1,35.9,973.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2739-cacdq,0,1.0,0,0,17.0,1,1,82.65,1470.05,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9385-ehgdo,0,0.0,1,1,35.0,1,1,19.85,739.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
9498-fimxl,0,0.0,0,0,8.0,1,1,19.2,161.95,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
2379-gyflq,1,0.0,0,0,46.0,1,1,94.9,4422.95,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0122-oahpz,0,0.0,0,0,7.0,1,1,73.85,511.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2868-snelz,0,0.0,0,0,2.0,1,0,80.6,155.8,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4322-rcymt,1,0.0,1,1,68.0,1,1,75.8,5293.95,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
6680-nenyn,0,0.0,0,0,43.0,1,1,104.6,4759.85,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
2088-iebau,0,0.0,0,0,68.0,1,1,88.15,6148.45,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
7982-vcelr,0,0.0,0,0,36.0,1,1,94.8,3565.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1343-ehpyb,1,0.0,1,0,63.0,1,1,103.4,6603.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6035-bxtty,0,1.0,0,0,32.0,1,0,54.65,1830.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6885-pkoam,0,0.0,1,0,71.0,1,0,85.75,6223.8,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
7520-hqwju,0,0.0,1,1,66.0,1,1,67.45,4508.65,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9639-bujxt,1,0.0,0,0,63.0,1,0,20.5,1328.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
5924-sngkp,0,0.0,0,1,41.0,1,1,20.25,865.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
